x,y
69.550000,104.550000
82.490000,117.490000
73.410000,108.410000
67.360000,102.360000
67.460000,102.460000
79.210000,114.210000
83.960000,118.960000
84.940000,119.940000
65.650000,100.650000
40.330000,75.330000
73.060000,108.060000
4.310000,39.310000
20.470000,55.470000
82.450000,117.450000
25.750000,60.750000
4.100000,39.100000
47.480000,82.480000
88.590000,123.590000
10.940000,45.940000
60.230000,95.230000
78.020000,113.020000
10.700000,45.700000
62.390000,97.390000
15.540000,50.540000
77.260000,112.260000
81.070000,116.070000
88.010000,123.010000
52.380000,87.380000
76.560000,111.560000
29.150000,64.150000
83.070000,118.070000
22.690000,57.690000
90.060000,125.060000
96.500000,131.500000
90.830000,125.830000
41.730000,76.730000
41.660000,76.660000
95.620000,130.620000
9.360000,44.360000
12.640000,47.640000
70.620000,105.620000
42.030000,77.030000
63.210000,98.210000
81.330000,116.330000
53.870000,88.870000
86.910000,121.910000
63.460000,98.460000
39.560000,74.560000
69.240000,104.240000
63.990000,98.990000
12.370000,47.370000
6.490000,41.490000
1.560000,36.560000
38.030000,73.030000
70.800000,105.800000
38.180000,73.180000
99.600000,134.600000
62.160000,97.160000
47.680000,82.680000
3.250000,38.250000
99.310000,134.310000
61.730000,96.730000
3.250000,38.250000
32.760000,67.760000
48.670000,83.670000
84.780000,119.780000
38.650000,73.650000
0.800000,35.800000
93.240000,128.240000
39.340000,74.340000
53.390000,88.390000
48.600000,83.600000
37.360000,72.360000
91.340000,126.340000
32.720000,67.720000
6.450000,41.450000
56.690000,91.690000
58.850000,93.850000
41.730000,76.730000
23.690000,58.690000
40.310000,75.310000
91.610000,126.610000
43.490000,78.490000
7.960000,42.960000
76.140000,111.140000
38.750000,73.750000
85.960000,120.960000
94.020000,129.020000
35.410000,70.410000
8.600000,43.600000
13.810000,48.810000
43.900000,78.900000
67.090000,102.090000
0.840000,35.840000
18.590000,53.590000
75.560000,110.560000
79.300000,114.300000
18.280000,53.280000
33.390000,68.390000
57.920000,92.920000
92.700000,127.700000
35.220000,70.220000
12.370000,47.370000
77.640000,112.640000
51.690000,86.690000
3.080000,38.080000
64.470000,99.470000
73.870000,108.870000
14.470000,49.470000
17.220000,52.220000
36.500000,71.500000
67.310000,102.310000
76.160000,111.160000
42.170000,77.170000
7.560000,42.560000
60.820000,95.820000
11.750000,46.750000
28.780000,63.780000
15.690000,50.690000
82.910000,117.910000
44.430000,79.430000
63.990000,98.990000
62.840000,97.840000
19.760000,54.760000
90.210000,125.210000
33.340000,68.340000
10.470000,45.470000
40.460000,75.460000
34.220000,69.220000
18.710000,53.710000
43.600000,78.600000
24.230000,59.230000
67.470000,102.470000
48.630000,83.630000
72.810000,107.810000
88.910000,123.910000
57.390000,92.390000
66.090000,101.090000
57.750000,92.750000
76.890000,111.890000
55.520000,90.520000
84.880000,119.880000
68.250000,103.250000
66.470000,101.470000
51.310000,86.310000
84.990000,119.990000
50.060000,85.060000
37.800000,72.800000
54.690000,89.690000
16.220000,51.220000
86.370000,121.370000
30.910000,65.910000
63.430000,98.430000
70.200000,105.200000
31.910000,66.910000
90.000000,125.000000
92.350000,127.350000
22.350000,57.350000
28.470000,63.470000
67.340000,102.340000
53.130000,88.130000
30.690000,65.690000
1.520000,36.520000
93.320000,128.320000
61.640000,96.640000
1.920000,36.920000
11.510000,46.510000
74.330000,109.330000
42.030000,77.030000
45.820000,80.820000
29.950000,64.950000
60.770000,95.770000
25.840000,60.840000
74.850000,109.850000
12.180000,47.180000
0.530000,35.530000
43.180000,78.180000
15.060000,50.060000
84.350000,119.350000
16.740000,51.740000
62.330000,97.330000
55.680000,90.680000
80.900000,115.900000
39.440000,74.440000
98.350000,133.350000
15.300000,50.300000
54.090000,89.090000
62.540000,97.540000
6.440000,41.440000
25.470000,60.470000
77.770000,112.770000
87.360000,122.360000
79.770000,114.770000
3.050000,38.050000
77.270000,112.270000
68.790000,103.790000
51.030000,86.030000
65.780000,100.780000
19.920000,54.920000
29.770000,64.770000
68.350000,103.350000
29.130000,64.130000
93.170000,128.170000
47.780000,82.780000
94.280000,129.280000
70.780000,105.780000
39.430000,74.430000
5.010000,40.010000
42.210000,77.210000
91.520000,126.520000
57.320000,92.320000
84.060000,119.060000
13.680000,48.680000
32.370000,67.370000
47.580000,82.580000
97.080000,132.080000
87.790000,122.790000
18.340000,53.340000
33.490000,68.490000
28.050000,63.050000
87.530000,122.530000
57.960000,92.960000
58.140000,93.140000
24.360000,59.360000
56.960000,91.960000
33.230000,68.230000
0.740000,35.740000
0.950000,35.950000
37.140000,72.140000
43.830000,78.830000
1.930000,36.930000
17.940000,52.940000
40.860000,75.860000
86.100000,121.100000
28.400000,63.400000
98.460000,133.460000
48.300000,83.300000
41.190000,76.190000
59.230000,94.230000
82.120000,117.120000
15.300000,50.300000
32.190000,67.190000
82.540000,117.540000
67.670000,102.670000
9.270000,44.270000
27.720000,62.720000
16.720000,51.720000
85.970000,120.970000
5.750000,40.750000
92.360000,127.360000
58.910000,93.910000
60.800000,95.800000
84.590000,119.590000
17.220000,52.220000
45.980000,80.980000
45.490000,80.490000
73.970000,108.970000
36.980000,71.980000
48.620000,83.620000
1.150000,36.150000
63.750000,98.750000
47.730000,82.730000
61.400000,96.400000
73.640000,108.640000
38.640000,73.640000
43.200000,78.200000
39.600000,74.600000
54.200000,89.200000
20.170000,55.170000
34.130000,69.130000
12.440000,47.440000
96.390000,131.390000
65.140000,100.140000
23.600000,58.600000
50.370000,85.370000
81.890000,116.890000
63.990000,98.990000
93.040000,128.040000
4.180000,39.180000
83.210000,118.210000
32.420000,67.420000
90.610000,125.610000
53.550000,88.550000
40.280000,75.280000
28.770000,63.770000
16.420000,51.420000
51.550000,86.550000
49.230000,84.230000
31.780000,66.780000
41.900000,76.900000
16.660000,51.660000
3.440000,38.440000
78.300000,113.300000
72.420000,107.420000
46.700000,81.700000
29.380000,64.380000
78.110000,113.110000
37.840000,72.840000
12.320000,47.320000
9.500000,44.500000
23.070000,58.070000
45.440000,80.440000
95.640000,130.640000
48.340000,83.340000
47.010000,82.010000
80.600000,115.600000
15.090000,50.090000
42.920000,77.920000
57.380000,92.380000
60.860000,95.860000
62.460000,97.460000
54.700000,89.700000
36.360000,71.360000
8.090000,43.090000
5.850000,40.850000
38.300000,73.300000
70.190000,105.190000
78.030000,113.030000
66.030000,101.030000
32.060000,67.060000
81.600000,116.600000
70.120000,105.120000
56.400000,91.400000
43.800000,78.800000
89.870000,124.870000
80.440000,115.440000
58.820000,93.820000
89.250000,124.250000
58.690000,93.690000
21.670000,56.670000
2.590000,37.590000
6.130000,41.130000
16.230000,51.230000
86.060000,121.060000
75.780000,110.780000
81.400000,116.400000
55.990000,90.990000
28.380000,63.380000
86.880000,121.880000
46.210000,81.210000
74.010000,109.010000
12.220000,47.220000
37.350000,72.350000
6.420000,41.420000
8.610000,43.610000
37.360000,72.360000
87.110000,122.110000
19.210000,54.210000
25.200000,60.200000
79.610000,114.610000
54.410000,89.410000
61.820000,96.820000
85.610000,120.610000
24.930000,59.930000
35.390000,70.390000
33.490000,68.490000
49.690000,84.690000
44.250000,79.250000
85.060000,120.060000
93.270000,128.270000
72.000000,107.000000
13.170000,48.170000
2.160000,37.160000
68.020000,103.020000
96.980000,131.980000
37.550000,72.550000
70.570000,105.570000
54.500000,89.500000
31.090000,66.090000
12.460000,47.460000
25.060000,60.060000
94.870000,129.870000
58.930000,93.930000
90.650000,125.650000
55.730000,90.730000
45.770000,80.770000
49.160000,84.160000
51.800000,86.800000
32.370000,67.370000
64.350000,99.350000
48.240000,83.240000
26.810000,61.810000
4.390000,39.390000
37.260000,72.260000
37.430000,72.430000
70.680000,105.680000
50.110000,85.110000
77.870000,112.870000
80.960000,115.960000
40.050000,75.050000
50.040000,85.040000
83.840000,118.840000
66.920000,101.920000
7.660000,42.660000
43.740000,78.740000
40.040000,75.040000
59.300000,94.300000
85.310000,120.310000
17.800000,52.800000
12.680000,47.680000
48.150000,83.150000
38.260000,73.260000
28.330000,63.330000
76.830000,111.830000
66.300000,101.300000
97.260000,132.260000
62.330000,97.330000
87.490000,122.490000
61.480000,96.480000
29.030000,64.030000
77.050000,112.050000
9.780000,44.780000
27.440000,62.440000
62.730000,97.730000
16.710000,51.710000
14.930000,49.930000
0.680000,35.680000
65.770000,100.770000
19.510000,54.510000
65.470000,100.470000
58.190000,93.190000
75.130000,110.130000
27.190000,62.190000
35.550000,70.550000
35.040000,70.040000
11.600000,46.600000
47.920000,82.920000
0.180000,35.180000
99.950000,134.950000
26.020000,61.020000
62.280000,97.280000
97.840000,132.840000
34.560000,69.560000
9.090000,44.090000
3.290000,38.290000
0.840000,35.840000
92.580000,127.580000
24.720000,59.720000
81.060000,116.060000
76.800000,111.800000
48.770000,83.770000
23.370000,58.370000
92.220000,127.220000
17.620000,52.620000
27.930000,62.930000
13.410000,48.410000
30.520000,65.520000
76.220000,111.220000
92.240000,127.240000
71.860000,106.860000
43.090000,78.090000
4.190000,39.190000
25.550000,60.550000
1.120000,36.120000
3.490000,38.490000
54.810000,89.810000
99.540000,134.540000
9.270000,44.270000
3.280000,38.280000
75.970000,110.970000
88.760000,123.760000
57.910000,92.910000
91.000000,126.000000
81.480000,116.480000
58.850000,93.850000
71.870000,106.870000
17.240000,52.240000
6.260000,41.260000
85.370000,120.370000
54.230000,89.230000
96.790000,131.790000
20.790000,55.790000
18.940000,53.940000
2.750000,37.750000
50.280000,85.280000
40.910000,75.910000
59.390000,94.390000
59.400000,94.400000
84.180000,119.180000
47.490000,82.490000
89.600000,124.600000
51.010000,86.010000
50.370000,85.370000
64.240000,99.240000
92.510000,127.510000
12.550000,47.550000
16.090000,51.090000
74.590000,109.590000
81.350000,116.350000
7.510000,42.510000
43.070000,78.070000
21.080000,56.080000
92.270000,127.270000
73.700000,108.700000
81.690000,116.690000
11.160000,46.160000
59.830000,94.830000
2.910000,37.910000
31.840000,66.840000
88.010000,123.010000
29.750000,64.750000
12.860000,47.860000
69.400000,104.400000
61.940000,96.940000
23.790000,58.790000
74.620000,109.620000
28.090000,63.090000
89.090000,124.090000
47.810000,82.810000
81.750000,116.750000
58.860000,93.860000
74.550000,109.550000
39.640000,74.640000
74.850000,109.850000
33.760000,68.760000
6.600000,41.600000
35.840000,70.840000
40.190000,75.190000
46.400000,81.400000
29.160000,64.160000
54.740000,89.740000
78.870000,113.870000
49.750000,84.750000
55.470000,90.470000
3.430000,38.430000
20.960000,55.960000
79.020000,114.020000
33.790000,68.790000
81.670000,116.670000
17.210000,52.210000
71.040000,106.040000
77.540000,112.540000
84.620000,119.620000
